timeIntervalUntilReIntervention,interventionType,app,isReIntervention,timezone,interventionDuration,timestamp,resolution,purpose
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752427072.073019,openedApp,
,,facebook,False,America/Toronto,,1752427230.8063169,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752428233.4852939,openedApp,
,,facebook,False,America/Toronto,,1752428453.263116,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752449966.364647,openedApp,
,,facebook,False,America/Toronto,,1752449992.490172,closedApp,
,,facebook,False,America/Toronto,,1752450197.763715,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752453846.3006759,openedApp,
,,facebook,False,America/Toronto,,1752453946.52369,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752453971.963414,openedApp,
,,facebook,False,America/Toronto,,1752454011.7713618,closedApp,
1620.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752455788.3175812,openedApp,
,,facebook,False,America/Toronto,,1752455860.131061,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752456480.9230108,openedApp,
,,facebook,False,America/Toronto,,1752456615.606694,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752456663.544112,openedApp,
,,facebook,False,America/Toronto,,1752456708.728849,closedApp,
,,facebook,False,America/Toronto,,1752459609.133745,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752465666.649057,openedApp,
,,facebook,False,America/Toronto,,1752465926.638936,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752465939.740776,openedApp,
,,facebook,False,America/Toronto,,1752466641.9534879,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752469385.271318,openedApp,
,,facebook,False,America/Toronto,,1752469592.215393,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752480562.38938,openedApp,
,,facebook,False,America/Toronto,,1752481888.371913,closedApp,
1680.0,breathingExercise,facebook,False,America/Toronto,6.0,1752481905.482872,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1752483589.691189,closedApp,
1740.0,breathingExercise,facebook,False,America/Toronto,6.0,1752483607.6558871,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1752484713.1299539,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752485918.918332,openedApp,
,,facebook,False,America/Toronto,,1752485943.9115949,closedApp,
1680.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752511419.088728,openedApp,
,,facebook,False,America/Toronto,,1752512960.686777,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752513664.3528771,openedApp,
,,facebook,False,America/Toronto,,1752514025.066949,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752516846.1346478,openedApp,
,,facebook,False,America/Toronto,,1752517165.8190122,closedApp,
,,facebook,False,America/Toronto,,1752518171.788132,closedApp,
1380.0,breathingExercise,facebook,False,America/Toronto,6.0,1752518188.432385,openedApp,Message
,,facebook,False,America/Toronto,,1752519555.814549,closedApp,
1560.0,breathingExercise,facebook,False,America/Toronto,6.0,1752519572.1283998,openedApp,Message
,,facebook,False,America/Toronto,,1752519722.64975,closedApp,
1560.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752519756.6413321,openedApp,
,,facebook,False,America/Toronto,,1752521136.211065,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752523251.31404,openedApp,
,,facebook,False,America/Toronto,,1752524103.5954762,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752524117.793384,openedApp,
,,facebook,False,America/Toronto,,1752524380.125994,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752525045.872165,openedApp,
,,facebook,False,America/Toronto,,1752525403.407671,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752526317.933511,openedApp,
1800.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752539628.647414,openedApp,
,,facebook,False,America/Toronto,,1752527625.461118,closedApp,
,,facebook,False,America/Toronto,,1752528550.922869,closedApp,
,,facebook,False,America/Toronto,,1752539340.7886271,closedApp,
,,facebook,False,America/Toronto,,1752539608.098782,closedApp,
,,facebook,False,America/Toronto,,1752539892.722657,closedApp,
,,facebook,False,America/Toronto,,1752553960.433354,closedApp,
,,facebook,False,America/Toronto,,1752553961.055904,closedApp,
,,facebook,False,America/Toronto,,1752554085.2466788,closedApp,
,,facebook,False,America/Toronto,,1752568088.0089002,closedApp,
,,facebook,False,America/Toronto,,1752568088.332388,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752568481.554388,dismissedAppOpening,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752572137.228704,openedApp,
,,facebook,False,America/Toronto,,1752572383.772593,closedApp,
,,facebook,False,America/Toronto,,1752572740.64172,closedApp,
,,facebook,False,America/Toronto,,1752572774.4200258,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752573079.023942,openedApp,
,,facebook,False,America/Toronto,,1752573713.79838,closedApp,
1740.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752575137.10736,openedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752575154.819479,openedApp,
,,facebook,False,America/Toronto,,1752575358.672425,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752575375.986607,openedApp,
,,facebook,False,America/Toronto,,1752575670.4857411,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752575752.129787,openedApp,
,,facebook,False,America/Toronto,,1752575942.17606,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752575999.824558,openedApp,
,,facebook,False,America/Toronto,,1752576015.135717,closedApp,
,,facebook,False,America/Toronto,,1752576143.806586,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752579071.5059562,openedApp,
,,facebook,False,America/Toronto,,1752579192.287187,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752580123.15372,openedApp,
,,facebook,False,America/Toronto,,1752580226.973691,closedApp,
1680.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752583948.6667461,openedApp,
,,facebook,False,America/Toronto,,1752584373.1382852,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752591827.140502,openedApp,
,,facebook,False,America/Toronto,,1752592480.3341,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752597350.3150148,openedApp,
,,facebook,False,America/Toronto,,1752598047.527567,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752598276.24054,openedApp,
,,facebook,False,America/Toronto,,1752599603.513761,closedApp,
1440.0,breathingExercise,facebook,False,America/Toronto,6.0,1752599621.083437,openedApp,Message
,,facebook,False,America/Toronto,,1752600113.549213,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752605725.761956,openedApp,
,,facebook,False,America/Toronto,,1752606873.321488,closedApp,
,,facebook,False,America/Toronto,,1752606932.0280452,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752609615.8762321,openedApp,
,,facebook,False,America/Toronto,,1752610455.447013,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752612266.995961,openedApp,
,,facebook,False,America/Toronto,,1752612405.602885,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752612870.827022,openedApp,
,,facebook,False,America/Toronto,,1752612915.105815,closedApp,
,,facebook,False,America/Toronto,,1752613597.498925,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752614003.288909,openedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752626377.652566,openedApp,
,,facebook,False,America/Toronto,,1752626454.595267,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752626464.1181068,openedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752626476.755093,openedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752626497.211123,openedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752626518.47052,openedApp,
,,facebook,False,America/Toronto,,1752626621.010423,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752626668.936109,openedApp,
,,facebook,False,America/Toronto,,1752626682.32168,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752632128.48882,openedApp,
,,facebook,False,America/Toronto,,1752632175.280298,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752632225.860291,openedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752662930.124079,openedApp,
,,facebook,False,America/Toronto,,1752632260.519923,closedApp,
,,facebook,False,America/Toronto,,1752632437.2294989,closedApp,
,,facebook,False,America/Toronto,,1752661205.204269,closedApp,
,,facebook,False,America/Toronto,,1752664315.497857,closedApp,
1320.0,breathingExercise,facebook,False,America/Toronto,6.0,1752664340.659147,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1752664394.6578941,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752669002.866685,openedApp,
,,facebook,False,America/Toronto,,1752670130.498402,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752677926.3941898,openedApp,
,,facebook,False,America/Toronto,,1752678576.256092,closedApp,
,,facebook,False,America/Toronto,,1752691325.097409,closedApp,
,,facebook,False,America/Toronto,,1752691372.320809,closedApp,
,,facebook,False,America/Toronto,,1752691522.242553,closedApp,
,,facebook,False,America/Toronto,,1752692403.903359,closedApp,
,,facebook,False,America/Toronto,,1752695507.83899,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752695560.617358,openedApp,
,,facebook,False,America/Toronto,,1752696452.769435,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752696461.402039,openedApp,
,,facebook,False,America/Toronto,,1752697682.139411,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752699891.183848,openedApp,
,,facebook,False,America/Toronto,,1752700187.736974,closedApp,
,,facebook,False,America/Toronto,,1752700438.4505548,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752700595.944944,dismissedAppOpening,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752701167.930914,openedApp,
,,facebook,False,America/Toronto,,1752701407.281477,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752701497.481977,openedApp,
,,facebook,False,America/Toronto,,1752701622.8578591,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752701723.708998,openedApp,
,,facebook,False,America/Toronto,,1752702149.0752969,closedApp,
,,facebook,False,America/Toronto,,1752702174.0921369,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752702757.653438,openedApp,
,,facebook,False,America/Toronto,,1752703163.534878,closedApp,
,,facebook,False,America/Toronto,,1752703786.174278,closedApp,
1800.0,breathingExercise,facebook,False,America/Toronto,6.0,1752703802.449337,openedApp,Message
,,facebook,False,America/Toronto,,1752704208.01154,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752704227.281625,openedApp,
,,facebook,False,America/Toronto,,1752704854.166722,closedApp,
,,facebook,False,America/Toronto,,1752705792.387,closedApp,
,,facebook,False,America/Toronto,,1752708795.535979,closedApp,
,,facebook,False,America/Toronto,,1752714523.032417,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752714530.299037,openedApp,
,,facebook,False,America/Toronto,,1752715635.752907,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752715836.136101,openedApp,
,,facebook,False,America/Toronto,,1752715866.8496408,closedApp,
,,facebook,False,America/Toronto,,1752715980.67142,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752715988.1625981,openedApp,
,,facebook,False,America/Toronto,,1752716362.648838,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752716378.607761,openedApp,
,,facebook,False,America/Toronto,,1752716505.7851238,closedApp,
,,facebook,False,America/Toronto,,1752716919.631558,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752717046.422398,openedApp,
,,facebook,False,America/Toronto,,1752717658.4800038,closedApp,
,,facebook,False,America/Toronto,,1752717886.813088,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752718599.636991,openedApp,
,,facebook,False,America/Toronto,,1752719865.3592858,closedApp,
1440.0,breathingExercise,facebook,False,America/Toronto,6.0,1752719881.29481,openedApp,Message
,,facebook,False,America/Toronto,,1752721157.949638,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752721976.382777,openedApp,
,,facebook,False,America/Toronto,,1752722210.3897018,closedApp,
,,facebook,False,America/Toronto,,1752723475.85778,closedApp,
1800.0,breathingExercise,facebook,False,America/Toronto,6.0,1752723999.375951,openedApp,Message
,,facebook,False,America/Toronto,,1752724894.6555638,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752724916.47088,openedApp,
,,facebook,False,America/Toronto,,1752726313.456595,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752728851.150041,openedApp,
,,facebook,False,America/Toronto,,1752730176.135837,closedApp,
1440.0,breathingExercise,facebook,False,America/Toronto,6.0,1752730192.915216,openedApp,Message
,,facebook,False,America/Toronto,,1752730430.3701859,closedApp,
,,facebook,False,America/Toronto,,1752731450.6599321,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752735949.630107,openedApp,
,,facebook,False,America/Toronto,,1752737395.218682,closedApp,
1740.0,breathingExercise,facebook,False,America/Toronto,6.0,1752737421.388081,openedApp,Message
,,facebook,False,America/Toronto,,1752738157.84303,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752738233.597785,openedApp,
,,facebook,False,America/Toronto,,1752739061.512877,closedApp,
,,facebook,False,America/Toronto,,1752740408.1378222,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752741047.421062,openedApp,
,,facebook,False,America/Toronto,,1752741084.595933,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752741248.1173658,openedApp,
,,facebook,False,America/Toronto,,1752741295.591388,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752754285.250207,dismissedAppOpening,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752754292.285089,openedApp,
,,facebook,False,America/Toronto,,1752754506.649709,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752754515.985262,openedApp,
,,facebook,False,America/Toronto,,1752755418.6136,closedApp,
,,facebook,False,America/Toronto,,1752757409.860383,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752768393.956604,openedApp,
,,facebook,False,America/Toronto,,1752768477.189393,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752769494.479943,openedApp,
,,facebook,False,America/Toronto,,1752770243.136507,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752770362.68673,openedApp,
,,facebook,False,America/Toronto,,1752770478.726602,closedApp,
1560.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752772442.3271132,openedApp,
,,facebook,False,America/Toronto,,1752772988.577466,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752773478.43075,openedApp,
,,facebook,False,America/Toronto,,1752774612.567056,closedApp,
,,facebook,False,America/Toronto,,1752776462.297476,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752777089.664297,openedApp,
,,facebook,False,America/Toronto,,1752777158.94776,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752777202.508278,openedApp,
,,facebook,False,America/Toronto,,1752777279.5680652,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752777293.389965,dismissedAppOpening,
1860.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752777299.353191,openedApp,
,,facebook,False,America/Toronto,,1752777338.079109,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752779753.0652819,openedApp,
,,facebook,False,America/Toronto,,1752780145.106869,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752780500.817744,openedApp,
,,facebook,False,America/Toronto,,1752780618.238112,closedApp,
1680.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752780628.1647038,openedApp,
,,facebook,False,America/Toronto,,1752782129.468133,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752782145.224381,openedApp,
