interventionType,resolution,isReIntervention,purpose,timezone,interventionDuration,timestamp,app,timeIntervalUntilReIntervention
,closedApp,False,,America/Bogota,,1751668367.998158,whastapp,
,closedApp,False,,America/Bogota,,1751668413.8637571,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751668767.368613,whastapp,840.0
,closedApp,False,,America/Bogota,,1751668785.724797,whastapp,
,closedApp,False,,America/Bogota,,1751668817.449504,whastapp,
,closedApp,False,,America/Bogota,,1751668868.9768949,whastapp,
,closedApp,False,,America/Bogota,,1751669359.869766,whastapp,
,closedApp,False,,America/Bogota,,1751669507.056659,whastapp,
,closedApp,False,,America/Bogota,,1751669823.702857,whastapp,
,closedApp,False,,America/Bogota,,1751670036.5668368,whastapp,
,closedApp,False,,America/Bogota,,1751671465.0668569,whastapp,
,closedApp,False,,America/Bogota,,1751671858.398752,whastapp,
,closedApp,False,,America/Bogota,,1751672659.526002,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751673020.177469,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751673206.2133908,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751673226.024578,safari,900.0
,closedApp,False,,America/Bogota,,1751673242.9088988,safari,
,closedApp,False,,America/Bogota,,1751674521.342557,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751674525.7188659,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751674684.9696589,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751674723.542975,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751674933.816495,safari,840.0
,closedApp,False,,America/Bogota,,1751675109.29875,safari,
,closedApp,False,,America/Bogota,,1751675506.461059,safari,
,closedApp,False,,America/Bogota,,1751675772.334114,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751676474.447843,instagram,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751676486.700211,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751679189.936569,youtube,
,closedApp,False,,America/Bogota,,1751679275.7945042,youtube,
,closedApp,False,,America/Bogota,,1751679460.796185,youtube,
,closedApp,False,,America/Bogota,,1751679719.636421,youtube,
,closedApp,False,,America/Bogota,,1751679795.301841,youtube,
,closedApp,False,,America/Bogota,,1751679911.070331,youtube,
,closedApp,False,,America/Bogota,,1751679988.978791,youtube,
,closedApp,False,,America/Bogota,,1751680104.491447,youtube,
,closedApp,False,,America/Bogota,,1751680241.963819,youtube,
,closedApp,False,,America/Bogota,,1751680368.93962,youtube,
,closedApp,False,,America/Bogota,,1751680426.60601,youtube,
,closedApp,False,,America/Bogota,,1751680511.692188,youtube,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751680518.505461,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751680548.806782,whastapp,840.0
,closedApp,False,,America/Bogota,,1751680683.417739,whastapp,
,closedApp,False,,America/Bogota,,1751681204.347632,whastapp,
,closedApp,False,,America/Bogota,,1751681512.811565,whastapp,
,closedApp,False,,America/Bogota,,1751681674.242229,whastapp,
,closedApp,False,,America/Bogota,,1751682335.0348191,whastapp,
,closedApp,False,,America/Bogota,,1751682385.75297,whastapp,
,closedApp,False,,America/Bogota,,1751682400.34192,whastapp,
,closedApp,False,,America/Bogota,,1751682460.475142,whastapp,
,closedApp,False,,America/Bogota,,1751682598.517838,whastapp,
,closedApp,False,,America/Bogota,,1751684271.3496919,whastapp,
,closedApp,False,,America/Bogota,,1751684875.320191,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751685757.8048,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751686853.708565,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751686857.385357,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751686913.093066,whastapp,
,closedApp,False,,America/Bogota,,1751686912.3630981,safari,
,closedApp,False,,America/Bogota,,1751687232.107198,whastapp,
,closedApp,False,,America/Bogota,,1751687280.7989511,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751688592.99902,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751689739.524839,safari,60.0
,closedApp,False,,America/Bogota,,1751689813.2519422,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751689814.439909,safari,
,closedApp,False,,America/Bogota,,1751713116.811294,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751716844.797744,whastapp,780.0
,closedApp,False,,America/Bogota,,1751716901.04162,whastapp,
,closedApp,False,,America/Bogota,,1751716923.4759831,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751716926.914078,applePhotos,
,closedApp,False,,America/Bogota,,1751716976.476001,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751717047.4929771,whastapp,
,closedApp,False,,America/Bogota,,1751717402.9458342,whastapp,
,closedApp,False,,America/Bogota,,1751717615.1590471,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751717902.585967,whastapp,720.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751718556.856493,whastapp,840.0
,closedApp,False,,America/Bogota,,1751717974.747779,whastapp,
,closedApp,False,,America/Bogota,,1751718067.51017,whastapp,
,closedApp,False,,America/Bogota,,1751718150.006207,whastapp,
,closedApp,False,,America/Bogota,,1751718229.017272,whastapp,
,closedApp,False,,America/Bogota,,1751718311.216164,whastapp,
,closedApp,False,,America/Bogota,,1751718368.323498,whastapp,
,closedApp,False,,America/Bogota,,1751718613.830083,whastapp,
,closedApp,False,,America/Bogota,,1751718631.098594,whastapp,
,closedApp,False,,America/Bogota,,1751719184.427719,whastapp,
,closedApp,False,,America/Bogota,,1751719215.140662,whastapp,
,closedApp,False,,America/Bogota,,1751719335.600103,whastapp,
,closedApp,False,,America/Bogota,,1751719393.38008,whastapp,
,closedApp,False,,America/Bogota,,1751719538.913353,whastapp,
,closedApp,False,,America/Bogota,,1751719756.1313438,whastapp,
,closedApp,False,,America/Bogota,,1751719791.583823,whastapp,
,closedApp,False,,America/Bogota,,1751719802.880842,whastapp,
,closedApp,False,,America/Bogota,,1751719813.166847,whastapp,
,closedApp,False,,America/Bogota,,1751720631.263517,whastapp,
,closedApp,False,,America/Bogota,,1751720809.367538,whastapp,
,closedApp,False,,America/Bogota,,1751726033.208878,whastapp,
,closedApp,False,,America/Bogota,,1751730263.3545,whastapp,
,closedApp,False,,America/Bogota,,1751730650.773713,whastapp,
,closedApp,False,,America/Bogota,,1751730981.331036,whastapp,
,closedApp,False,,America/Bogota,,1751731138.839078,whastapp,
,closedApp,False,,America/Bogota,,1751732826.6200309,whastapp,
,closedApp,False,,America/Bogota,,1751733057.116835,whastapp,
,closedApp,False,,America/Bogota,,1751733924.3365579,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751734244.0146399,instagram,840.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751735014.873384,instagram,780.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751735812.217256,instagram,660.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751737654.039263,instagram,840.0
,closedApp,False,,America/Bogota,,1751734314.82639,instagram,
,closedApp,False,,America/Bogota,,1751734502.072701,instagram,
,closedApp,False,,America/Bogota,,1751734699.173856,instagram,
,closedApp,False,,America/Bogota,,1751735096.189083,instagram,
,closedApp,False,,America/Bogota,,1751735190.222364,instagram,
,closedApp,False,,America/Bogota,,1751736108.631424,instagram,
,closedApp,False,,America/Bogota,,1751737745.417599,instagram,
,closedApp,False,,America/Bogota,,1751738417.2964249,instagram,
,closedApp,False,,America/Bogota,,1751734868.680594,whastapp,
,closedApp,False,,America/Bogota,,1751734998.1316152,whastapp,
,closedApp,False,,America/Bogota,,1751735796.4579601,whastapp,
,closedApp,False,,America/Bogota,,1751736135.591185,whastapp,
,closedApp,False,,America/Bogota,,1751736439.562866,whastapp,
,closedApp,False,,America/Bogota,,1751736657.8646731,whastapp,
,closedApp,False,,America/Bogota,,1751737052.7473578,whastapp,
,closedApp,False,,America/Bogota,,1751737161.03352,whastapp,
,closedApp,False,,America/Bogota,,1751737276.558889,whastapp,
,closedApp,False,,America/Bogota,,1751737289.0897431,whastapp,
,closedApp,False,,America/Bogota,,1751737376.218715,whastapp,
,closedApp,False,,America/Bogota,,1751737562.546298,whastapp,
,closedApp,False,,America/Bogota,,1751737634.463228,whastapp,
,closedApp,False,,America/Bogota,,1751738499.951415,whastapp,
,closedApp,False,,America/Bogota,,1751738568.146111,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751738590.789551,instagram,900.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751742425.9247952,instagram,900.0
,closedApp,False,,America/Bogota,,1751738630.4577541,instagram,
,closedApp,False,,America/Bogota,,1751738662.562698,instagram,
,closedApp,False,,America/Bogota,,1751742704.2003279,instagram,
,closedApp,False,,America/Bogota,,1751738663.9452639,whastapp,
,closedApp,False,,America/Bogota,,1751738709.055973,whastapp,
,closedApp,False,,America/Bogota,,1751738715.607442,whastapp,
,closedApp,False,,America/Bogota,,1751738760.366942,whastapp,
,closedApp,False,,America/Bogota,,1751738898.563169,whastapp,
,closedApp,False,,America/Bogota,,1751739796.2328072,whastapp,
,closedApp,False,,America/Bogota,,1751741977.671426,whastapp,
,closedApp,False,,America/Bogota,,1751741982.54701,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751743274.639458,instagram,840.0
,closedApp,False,,America/Bogota,,1751744124.6519408,instagram,
,closedApp,False,,America/Bogota,,1751744148.813398,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751744388.9384232,instagram,900.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751746407.314025,instagram,
,closedApp,False,,America/Bogota,,1751745298.8292341,instagram,
,closedApp,False,,America/Bogota,,1751745412.382547,instagram,
,closedApp,False,,America/Bogota,,1751745432.7500129,whastapp,
,closedApp,False,,America/Bogota,,1751746483.924782,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751746505.901753,safari,840.0
,closedApp,False,,America/Bogota,,1751746556.3707619,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751746658.052855,instagram,600.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751748156.487014,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751749740.452676,safari,840.0
,closedApp,False,,America/Bogota,,1751747265.216986,instagram,
,closedApp,False,,America/Bogota,,1751747275.82272,instagram,
,closedApp,False,,America/Bogota,,1751749805.008141,safari,
,closedApp,False,,America/Bogota,,1751750188.663388,safari,
,closedApp,False,,America/Bogota,,1751748207.1593618,spotify,
,closedApp,False,,America/Bogota,,1751747290.5249329,whastapp,
,closedApp,False,,America/Bogota,,1751747911.8167648,whastapp,
,closedApp,False,,America/Bogota,,1751748124.969549,whastapp,
,closedApp,False,,America/Bogota,,1751748839.725219,whastapp,
,closedApp,False,,America/Bogota,,1751749577.94904,whastapp,
,closedApp,False,,America/Bogota,,1751749724.434431,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751750573.1850371,safari,840.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751751693.854178,spotify,
,closedApp,False,,America/Bogota,,1751750619.9552,safari,
,closedApp,False,,America/Bogota,,1751751608.88098,whastapp,
,closedApp,False,,America/Bogota,,1751751687.62637,whastapp,
,closedApp,False,,America/Bogota,,1751751968.88173,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751752042.305475,safari,600.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751752474.0875502,safari,900.0
,closedApp,False,,America/Bogota,,1751752307.490933,safari,
,closedApp,False,,America/Bogota,,1751752509.626477,safari,
,closedApp,False,,America/Bogota,,1751753133.969153,safari,
,closedApp,False,,America/Bogota,,1751753288.29114,whastapp,
,closedApp,False,,America/Bogota,,1751753932.788118,whastapp,
,closedApp,False,,America/Bogota,,1751755911.348465,whastapp,
,closedApp,False,,America/Bogota,,1751755991.510168,whastapp,
,closedApp,False,,America/Bogota,,1751756305.65855,whastapp,
,closedApp,False,,America/Bogota,,1751756358.328412,whastapp,
,closedApp,False,,America/Bogota,,1751756406.9289122,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751756441.716955,safari,900.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751756874.012292,safari,780.0
,closedApp,False,,America/Bogota,,1751756709.3769279,safari,
,closedApp,False,,America/Bogota,,1751756988.4576612,safari,
,closedApp,False,,America/Bogota,,1751757005.511081,safari,
,closedApp,False,,America/Bogota,,1751757041.001061,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751757304.26178,safari,720.0
,closedApp,False,,America/Bogota,,1751757373.2128181,safari,
,closedApp,False,,America/Bogota,,1751757437.465455,safari,
,closedApp,False,,America/Bogota,,1751757925.1098828,safari,
,closedApp,False,,America/Bogota,,1751758041.229653,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751758628.938616,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751758700.77443,safari,900.0
,closedApp,False,,America/Bogota,,1751758778.9800282,safari,
,closedApp,False,,America/Bogota,,1751758827.6569982,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751759089.7169008,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751760716.430101,safari,
,closedApp,False,,America/Bogota,,1751759106.527664,safari,
,closedApp,False,,America/Bogota,,1751759134.640444,safari,
,closedApp,False,,America/Bogota,,1751759706.5363321,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751760745.044111,safari,900.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751767239.378707,safari,
,closedApp,False,,America/Bogota,,1751760784.967142,safari,
,closedApp,False,,America/Bogota,,1751760796.175548,safari,
,closedApp,False,,America/Bogota,,1751762011.615454,safari,
,closedApp,False,,America/Bogota,,1751767233.479097,whastapp,
,closedApp,False,,America/Bogota,,1751768398.2320771,whastapp,
,closedApp,False,,America/Bogota,,1751772195.500064,whastapp,
,closedApp,False,,America/Bogota,,1751772584.712665,whastapp,
,closedApp,False,,America/Bogota,,1751808321.8751311,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751808353.283,whastapp,780.0
,closedApp,False,,America/Bogota,,1751808620.62226,whastapp,
,closedApp,False,,America/Bogota,,1751808804.739513,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751808830.049021,safari,780.0
,closedApp,False,,America/Bogota,,1751809270.748674,safari,
breathingExercise,dismissedAppOpening,True,,America/Bogota,6.0,1751809635.743253,safari,
,closedApp,False,,America/Bogota,,1751809636.248479,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751809659.5593219,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751809756.276335,whastapp,900.0
,closedApp,False,,America/Bogota,,1751809826.6017299,whastapp,
,closedApp,False,,America/Bogota,,1751809867.1679711,whastapp,
,closedApp,False,,America/Bogota,,1751809894.959053,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751810285.8451881,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751811878.096795,whastapp,900.0
,closedApp,False,,America/Bogota,,1751812031.743763,whastapp,
,closedApp,False,,America/Bogota,,1751812365.885189,whastapp,
,closedApp,False,,America/Bogota,,1751812886.561912,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751813194.727834,whastapp,
,closedApp,False,,America/Bogota,,1751816620.911011,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751816669.42619,safari,840.0
,closedApp,False,,America/Bogota,,1751816736.766241,safari,
,closedApp,False,,America/Bogota,,1751816760.908976,safari,
,closedApp,False,,America/Bogota,,1751816787.005482,safari,
,closedApp,False,,America/Bogota,,1751816811.7904968,safari,
,closedApp,False,,America/Bogota,,1751816951.35848,safari,
,closedApp,False,,America/Bogota,,1751817123.733286,safari,
