resolution,app,interventionType,isReIntervention,interventionDuration,timezone,timestamp
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752387064.513304
closedApp,instagram,,False,,Europe/Bucharest,1752387134.381328
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752387296.624785
closedApp,instagram,,False,,Europe/Bucharest,1752387319.533585
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752388480.6725268
closedApp,instagram,,False,,Europe/Bucharest,1752388516.216994
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752388975.2584882
closedApp,instagram,,False,,Europe/Bucharest,1752389285.9477391
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752389795.038508
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752390011.853897
closedApp,instagram,,False,,Europe/Bucharest,1752390147.3111548
closedApp,instagram,,False,,Europe/Bucharest,1752391106.940753
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752391229.1970081
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752392899.670728
closedApp,instagram,,False,,Europe/Bucharest,1752392925.894695
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752393659.4881148
closedApp,instagram,,False,,Europe/Bucharest,1752393924.469298
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752395192.029089
closedApp,instagram,,False,,Europe/Bucharest,1752395279.2856379
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752396352.633267
closedApp,instagram,,False,,Europe/Bucharest,1752396400.95016
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752396860.2863631
closedApp,instagram,,False,,Europe/Bucharest,1752397182.327272
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752400569.474091
closedApp,instagram,,False,,Europe/Bucharest,1752400645.565275
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752401703.587609
closedApp,instagram,,False,,Europe/Bucharest,1752401870.1385422
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752401953.6230521
closedApp,instagram,,False,,Europe/Bucharest,1752401978.914993
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752403757.057364
closedApp,instagram,,False,,Europe/Bucharest,1752403857.343643
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752403953.308147
closedApp,instagram,,False,,Europe/Bucharest,1752403979.3639169
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752404073.2126498
closedApp,instagram,,False,,Europe/Bucharest,1752404121.6149201
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752404878.791209
closedApp,instagram,,False,,Europe/Bucharest,1752404925.86798
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752405162.40382
closedApp,instagram,,False,,Europe/Bucharest,1752405195.54145
closedApp,instagram,,False,,Europe/Bucharest,1752405506.054435
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752405876.511697
closedApp,instagram,,False,,Europe/Bucharest,1752405897.1789122
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752406127.193521
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752406664.125323
closedApp,instagram,,False,,Europe/Bucharest,1752406686.866509
closedApp,instagram,,False,,Europe/Bucharest,1752406745.769805
closedApp,instagram,,False,,Europe/Bucharest,1752407120.214182
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752407133.497607
closedApp,instagram,,False,,Europe/Bucharest,1752407170.7646952
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752407797.229187
closedApp,instagram,,False,,Europe/Bucharest,1752407853.952248
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752407973.148535
closedApp,instagram,,False,,Europe/Bucharest,1752408003.2423701
closedApp,instagram,,False,,Europe/Bucharest,1752408224.4402099
closedApp,instagram,,False,,Europe/Bucharest,1752408560.087636
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752408600.1521869
closedApp,instagram,,False,,Europe/Bucharest,1752408626.117178
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752408938.6678262
closedApp,instagram,,False,,Europe/Bucharest,1752409057.9228191
closedApp,instagram,,False,,Europe/Bucharest,1752409313.269671
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752409441.652056
closedApp,instagram,,False,,Europe/Bucharest,1752409682.214931
closedApp,instagram,,False,,Europe/Bucharest,1752410160.896328
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752410285.787139
closedApp,instagram,,False,,Europe/Bucharest,1752410302.893296
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752410413.89815
closedApp,instagram,,False,,Europe/Bucharest,1752410524.5026078
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752410615.2637138
closedApp,instagram,,False,,Europe/Bucharest,1752410637.303018
closedApp,instagram,,False,,Europe/Bucharest,1752410928.3250241
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752411206.919678
closedApp,instagram,,False,,Europe/Bucharest,1752411236.4812698
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752411332.815493
closedApp,instagram,,False,,Europe/Bucharest,1752411477.805437
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752411557.93858
closedApp,instagram,,False,,Europe/Bucharest,1752411834.315495
closedApp,instagram,,False,,Europe/Bucharest,1752412144.6622581
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752412213.067008
closedApp,instagram,,False,,Europe/Bucharest,1752412250.0004249
closedApp,instagram,,False,,Europe/Bucharest,1752412507.816442
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752412598.3495421
closedApp,instagram,,False,,Europe/Bucharest,1752412638.1147661
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752413615.8161569
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752413623.708345
closedApp,instagram,,False,,Europe/Bucharest,1752413673.108727
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752413819.0271568
closedApp,instagram,,False,,Europe/Bucharest,1752413916.757508
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752413995.5296931
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752414060.49372
closedApp,instagram,,False,,Europe/Bucharest,1752414109.6776462
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752414775.851725
closedApp,instagram,,False,,Europe/Bucharest,1752414807.360466
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752414908.341749
closedApp,instagram,,False,,Europe/Bucharest,1752414932.322793
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752415015.204704
closedApp,instagram,,False,,Europe/Bucharest,1752415105.5098782
closedApp,instagram,,False,,Europe/Bucharest,1752415189.591319
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752416237.940053
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752416503.376306
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752416535.362704
closedApp,instagram,,False,,Europe/Bucharest,1752416558.368734
closedApp,instagram,,False,,Europe/Bucharest,1752416730.2645621
closedApp,instagram,,False,,Europe/Bucharest,1752417056.219932
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752417909.543292
closedApp,instagram,,False,,Europe/Bucharest,1752417933.5146909
closedApp,instagram,,False,,Europe/Bucharest,1752418174.775913
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752418354.032617
closedApp,instagram,,False,,Europe/Bucharest,1752418373.2369099
closedApp,instagram,,False,,Europe/Bucharest,1752418440.016074
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752418667.831201
closedApp,instagram,,False,,Europe/Bucharest,1752418697.981045
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752418813.97127
closedApp,instagram,,False,,Europe/Bucharest,1752418919.2469249
closedApp,instagram,,False,,Europe/Bucharest,1752419037.335743
closedApp,instagram,,False,,Europe/Bucharest,1752419680.534832
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752420589.383552
closedApp,instagram,,False,,Europe/Bucharest,1752420605.4957829
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752420617.6298351
closedApp,instagram,,False,,Europe/Bucharest,1752420663.411053
closedApp,instagram,,False,,Europe/Bucharest,1752420741.654907
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752420770.6452188
closedApp,instagram,,False,,Europe/Bucharest,1752420803.9786339
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752420915.103992
closedApp,instagram,,False,,Europe/Bucharest,1752420986.9412851
closedApp,instagram,,False,,Europe/Bucharest,1752421144.138167
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752421661.5485811
closedApp,instagram,,False,,Europe/Bucharest,1752421699.7424269
closedApp,instagram,,False,,Europe/Bucharest,1752422014.544693
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752422148.542355
closedApp,instagram,,False,,Europe/Bucharest,1752422173.130209
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752422195.686791
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752422340.112031
closedApp,instagram,,False,,Europe/Bucharest,1752422374.2799702
closedApp,instagram,,False,,Europe/Bucharest,1752422554.532407
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752423159.942384
closedApp,instagram,,False,,Europe/Bucharest,1752423329.6704159
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752423371.693167
closedApp,instagram,,False,,Europe/Bucharest,1752423400.451098
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752423690.572332
closedApp,instagram,,False,,Europe/Bucharest,1752423748.7138128
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752423945.9784641
closedApp,instagram,,False,,Europe/Bucharest,1752424017.651289
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752424283.833057
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752424730.039177
closedApp,instagram,,False,,Europe/Bucharest,1752424435.224256
closedApp,instagram,,False,,Europe/Bucharest,1752424784.947422
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752424815.3696032
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752425342.8857121
closedApp,instagram,,False,,Europe/Bucharest,1752425403.4713721
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752425733.146569
closedApp,instagram,,False,,Europe/Bucharest,1752425751.986419
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752425856.4816241
closedApp,instagram,,False,,Europe/Bucharest,1752425880.023995
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752426336.7361479
closedApp,instagram,,False,,Europe/Bucharest,1752426369.2362928
closedApp,instagram,,False,,Europe/Bucharest,1752426381.633774
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752426521.07331
closedApp,instagram,,False,,Europe/Bucharest,1752426543.813077
closedApp,instagram,,False,,Europe/Bucharest,1752426703.354996
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752426884.847892
closedApp,instagram,,False,,Europe/Bucharest,1752426911.940326
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752427020.069312
closedApp,instagram,,False,,Europe/Bucharest,1752427074.733029
closedApp,instagram,,False,,Europe/Bucharest,1752427192.0436711
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752427289.110831
closedApp,instagram,,False,,Europe/Bucharest,1752427303.120486
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752428027.107732
closedApp,instagram,,False,,Europe/Bucharest,1752428055.832944
closedApp,instagram,,False,,Europe/Bucharest,1752428152.5243092
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752428165.2201939
closedApp,instagram,,False,,Europe/Bucharest,1752428277.1983628
closedApp,instagram,,False,,Europe/Bucharest,1752428308.717139
closedApp,instagram,,False,,Europe/Bucharest,1752428494.77486
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752428744.0657349
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752430377.591013
closedApp,instagram,,False,,Europe/Bucharest,1752430433.458126
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752430589.973764
closedApp,instagram,,False,,Europe/Bucharest,1752430614.110026
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752430721.1478271
closedApp,instagram,,False,,Europe/Bucharest,1752430778.923811
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752431787.8644319
closedApp,instagram,,False,,Europe/Bucharest,1752431907.587912
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752432494.580054
closedApp,instagram,,False,,Europe/Bucharest,1752432534.083812
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752432995.92876
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752434160.830089
closedApp,instagram,,False,,Europe/Bucharest,1752434202.409368
closedApp,instagram,,False,,Europe/Bucharest,1752434207.005176
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752434433.1187658
closedApp,instagram,,False,,Europe/Bucharest,1752434460.0829458
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752434801.455206
closedApp,instagram,,False,,Europe/Bucharest,1752434874.499399
closedApp,instagram,,False,,Europe/Bucharest,1752434915.774132
dismissedAppOpening,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752435905.909337
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752436379.227478
closedApp,instagram,,False,,Europe/Bucharest,1752436499.788578
closedApp,instagram,,False,,Europe/Bucharest,1752436686.591022
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752437031.005083
closedApp,instagram,,False,,Europe/Bucharest,1752437234.368017
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752437266.970859
closedApp,instagram,,False,,Europe/Bucharest,1752437371.308819
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752437404.5864859
closedApp,instagram,,False,,Europe/Bucharest,1752438031.8453379
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752438047.943344
closedApp,instagram,,False,,Europe/Bucharest,1752438161.220302
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752438175.505691
closedApp,instagram,,False,,Europe/Bucharest,1752438269.8100882
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752438285.339925
closedApp,instagram,,False,,Europe/Bucharest,1752438694.873527
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752438716.18501
closedApp,instagram,,False,,Europe/Bucharest,1752438852.5214372
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752438891.926219
closedApp,instagram,,False,,Europe/Bucharest,1752439026.5907478
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752439058.670435
closedApp,instagram,,False,,Europe/Bucharest,1752439142.1399589
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752439182.9687119
closedApp,instagram,,False,,Europe/Bucharest,1752439285.299254
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752439326.5307841
closedApp,instagram,,False,,Europe/Bucharest,1752439605.255979
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752439625.516356
closedApp,instagram,,False,,Europe/Bucharest,1752439888.999321
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752439908.126723
closedApp,instagram,,False,,Europe/Bucharest,1752440111.325252
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752440144.696961
closedApp,instagram,,False,,Europe/Bucharest,1752440191.324408
openedApp,instagram,breathingExercise,False,3.0,Europe/Bucharest,1752440222.98774
closedApp,instagram,,False,,Europe/Bucharest,1752440323.2433991
