resolution,interventionDuration,interventionType,timestamp,timezone,timeIntervalUntilReIntervention,app,isReIntervention
dismissedAppOpening,6.0,askForTimeLimit,1754176854.56162,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1754176858.844492,America/Sao_Paulo,1200.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754178785.3371248,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754178846.866197,America/Sao_Paulo,420.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754179907.392888,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754180228.045656,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754180266.367691,America/Sao_Paulo,900.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754180565.114311,America/Sao_Paulo,900.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754183573.729243,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754184528.438559,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754185804.588666,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754186652.2634702,America/Sao_Paulo,180.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1754186847.702229,America/Sao_Paulo,,instagram,True
openedApp,6.0,askForTimeLimit,1754186852.193478,America/Sao_Paulo,900.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754219440.346797,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754219522.5560431,America/Sao_Paulo,300.0,tikTok,False
openedApp,6.0,breathingExercise,1754223110.9170852,America/Sao_Paulo,180.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754223302.74436,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754223858.648838,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754224149.063386,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,breathingExercise,1754224505.799563,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1754224505.885273,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1754224592.621525,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754225322.7910252,America/Sao_Paulo,960.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754225544.18134,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754230618.501004,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754231646.403918,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754231835.775436,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754234797.5659041,America/Sao_Paulo,1260.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1754235403.580164,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1754235410.033447,America/Sao_Paulo,480.0,instagram,False
openedApp,6.0,askForTimeLimit,1754237225.77423,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754237893.916085,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754237934.573025,America/Sao_Paulo,360.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754238355.20146,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754240761.553618,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,breathingExercise,1754242889.310405,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1754244686.8802218,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754246615.827873,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1754246709.374277,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1754246717.385387,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754248048.859202,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1754251075.591836,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754251158.055865,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754251266.471415,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754251387.42177,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754252093.906956,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754252310.1692982,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754252405.59022,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754253297.123801,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1754253424.4436622,America/Sao_Paulo,,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1754253771.509898,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1754253775.95873,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754254073.844232,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754256994.906036,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754259051.600265,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754259154.8267531,America/Sao_Paulo,1440.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754259258.14624,America/Sao_Paulo,540.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754260542.572134,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754260583.254154,America/Sao_Paulo,1020.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754260701.235427,America/Sao_Paulo,480.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754261106.38305,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,breathingExercise,1754261307.8608088,America/Sao_Paulo,240.0,instagram,True
openedApp,6.0,askForTimeLimit,1754261770.0836601,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754266833.522193,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754307980.310159,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,breathingExercise,1754308301.220448,America/Sao_Paulo,300.0,instagram,True
openedApp,6.0,askForTimeLimit,1754308571.363234,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754309003.436675,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1754309036.472522,America/Sao_Paulo,840.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754312676.967294,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1754312768.7541099,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754312938.727635,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754313175.895118,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754313419.948472,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754313910.41325,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754313966.0699282,America/Sao_Paulo,960.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754315671.219293,America/Sao_Paulo,1440.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1754316156.771607,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1754316160.1347852,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754316357.7297149,America/Sao_Paulo,720.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754316407.854313,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754316555.884327,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754316625.870955,America/Sao_Paulo,1320.0,tikTok,False
openedApp,6.0,breathingExercise,1754317971.8659449,America/Sao_Paulo,2280.0,tikTok,True
openedApp,6.0,askForTimeLimit,1754318726.552757,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754319007.5279,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754319486.294008,America/Sao_Paulo,1200.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754319573.075891,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1754320332.8101401,America/Sao_Paulo,1440.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754322186.672492,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,breathingExercise,1754322386.606374,America/Sao_Paulo,300.0,instagram,True
dismissedAppOpening,6.0,breathingExercise,1754322386.681697,America/Sao_Paulo,,instagram,True
openedApp,6.0,askForTimeLimit,1754323269.8612242,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754323406.288182,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754323767.6074681,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754325143.569705,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754325257.197186,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1754325831.723911,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754326085.529515,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754326351.71721,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754326636.912801,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754326974.592701,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754327046.1163158,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754327195.466854,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754327344.6785622,America/Sao_Paulo,480.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754327450.439928,America/Sao_Paulo,780.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754327547.920728,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754328392.4092531,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,breathingExercise,1754328718.436449,America/Sao_Paulo,360.0,instagram,True
openedApp,6.0,askForTimeLimit,1754328876.121202,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754330680.128165,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754330734.650223,America/Sao_Paulo,540.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754334814.330152,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754335047.560935,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754337183.0071769,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,breathingExercise,1754339157.165293,America/Sao_Paulo,300.0,instagram,True
openedApp,6.0,askForTimeLimit,1754339383.7320771,America/Sao_Paulo,1500.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754339661.399029,America/Sao_Paulo,1560.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754340234.557787,America/Sao_Paulo,960.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1754340757.0006409,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1754340791.6932411,America/Sao_Paulo,1080.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754341042.519147,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754341155.199467,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754341577.451437,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754341715.642816,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754341826.563838,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754341990.915004,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754342514.429023,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754344092.7005448,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754344882.351865,America/Sao_Paulo,120.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1754345039.8219419,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1754345546.141299,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754352898.521429,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754353261.1035361,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754354446.437698,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754355846.732722,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754356004.761012,America/Sao_Paulo,780.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754356621.381589,America/Sao_Paulo,780.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754388183.880672,America/Sao_Paulo,120.0,instagram,False
openedApp,6.0,breathingExercise,1754389430.892652,America/Sao_Paulo,240.0,instagram,True
openedApp,6.0,askForTimeLimit,1754389458.301568,America/Sao_Paulo,540.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754389718.1701589,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754389785.899864,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754391866.932304,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754393462.666899,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754396582.8035479,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754397045.318481,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754397646.593229,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1754398327.7365708,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1754398368.668165,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754401939.844407,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754403043.027464,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754403185.378448,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1754403364.907755,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1754405206.331231,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1754407044.261899,America/Sao_Paulo,,instagram,False
dismissedAppOpening,6.0,breathingExercise,1754407267.542386,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1754408729.857922,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754411148.321048,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754411807.3893971,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754413592.5849,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754414055.2134829,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754414164.172188,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1754419495.288231,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1754419978.897843,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1754420252.049114,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1754421283.51199,America/Sao_Paulo,300.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754421505.6706629,America/Sao_Paulo,1200.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754421643.476241,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754421742.290166,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754421761.328681,America/Sao_Paulo,1140.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754421902.288906,America/Sao_Paulo,360.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754422049.557955,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754422054.278614,America/Sao_Paulo,840.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754422823.232823,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754423009.208857,America/Sao_Paulo,1080.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754423869.610944,America/Sao_Paulo,1200.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754424768.381993,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754426144.398336,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754427279.150247,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754427293.250704,America/Sao_Paulo,660.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754427725.1193,America/Sao_Paulo,180.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1754428226.683506,America/Sao_Paulo,,instagram,False
dismissedAppOpening,6.0,breathingExercise,1754430835.579939,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1754430840.705518,America/Sao_Paulo,1140.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1754431071.270757,America/Sao_Paulo,,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1754437693.469438,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1754437697.2863312,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1754437858.0966969,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754438089.133496,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,breathingExercise,1754438353.553464,America/Sao_Paulo,360.0,instagram,True
openedApp,6.0,askForTimeLimit,1754439295.162315,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1754440428.591164,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754440475.663656,America/Sao_Paulo,1260.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754440758.494796,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754440837.563147,America/Sao_Paulo,720.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754441716.036032,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754441760.4061031,America/Sao_Paulo,960.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754443152.324247,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754443312.7659369,America/Sao_Paulo,840.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754443592.805468,America/Sao_Paulo,960.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754443681.3065991,America/Sao_Paulo,1200.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754444398.147496,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754444434.222487,America/Sao_Paulo,720.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754444847.597163,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754445020.0059052,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754474989.00807,America/Sao_Paulo,1380.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754475100.755632,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754475201.216216,America/Sao_Paulo,1080.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754476331.757376,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1754478707.599605,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,breathingExercise,1754479749.794108,America/Sao_Paulo,540.0,instagram,False
openedApp,6.0,askForTimeLimit,1754480070.714009,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,breathingExercise,1754480396.184916,America/Sao_Paulo,360.0,instagram,True
dismissedAppOpening,6.0,breathingExercise,1754480396.262319,America/Sao_Paulo,,instagram,True
openedApp,6.0,askForTimeLimit,1754480544.0839171,America/Sao_Paulo,1380.0,tikTok,False
openedApp,6.0,askForTimeLimit,1754480608.7492862,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1754480782.490458,America/Sao_Paulo,240.0,instagram,False
