participant_id,condition,phase,study_week,attempted,dismissed,executed,delay_type,delay_secs
0E343B0A-90DE-4F9C-9353-E5A270B396D9,CCC,phase1,2,148,75,73,C,10
0E343B0A-90DE-4F9C-9353-E5A270B396D9,CCC,phase1,3,70,35,35,C,10
0E343B0A-90DE-4F9C-9353-E5A270B396D9,CCC,phase1,4,116,40,76,C,10
0E343B0A-90DE-4F9C-9353-E5A270B396D9,CCC,phase1,5,60,25,35,C,10
0E343B0A-90DE-4F9C-9353-E5A270B396D9,CCC,phase1,6,124,38,86,C,10
0E3D0D20-7225-49FF-90C9-065691BFE4D4,ACC,phase2,1,79,34,45,A,3
0E3D0D20-7225-49FF-90C9-065691BFE4D4,ACC,phase2,2,48,16,32,A,3
0E3D0D20-7225-49FF-90C9-065691BFE4D4,ACC,phase2,3,28,5,23,C,10
0E56FC97-E57D-444C-83B1-F26598039C64,CCC,phase2,1,63,5,58,C,10
0E56FC97-E57D-444C-83B1-F26598039C64,CCC,phase2,2,1,1,0,C,10
0E5CEB7A-449E-4018-B2A5-6CCD290C1AD9,ACC,phase2,1,70,7,63,A,3
0E801075-AC61-4E0A-89AE-B5528E4AC016,BCC,phase1,1,1,1,0,B,6
0EA71549-5A68-4BF5-B2A5-02773C69F7EF,ACC,phase2,1,16,12,4,A,3
0EA71549-5A68-4BF5-B2A5-02773C69F7EF,ACC,phase2,2,1,1,0,A,3
0EBAF11F-290E-4AB5-AA96-4DC494EC721A,ACC,phase2,1,78,4,74,A,3
0EBAF11F-290E-4AB5-AA96-4DC494EC721A,ACC,phase2,2,87,3,84,A,3
0EBAF11F-290E-4AB5-AA96-4DC494EC721A,ACC,phase2,3,64,4,60,C,10
0EBAF11F-290E-4AB5-AA96-4DC494EC721A,ACC,phase2,4,102,7,95,C,10
0EBAF11F-290E-4AB5-AA96-4DC494EC721A,ACC,phase2,5,52,4,48,C,10
0EC0C0B7-249D-41A2-81D7-57EB5A041EA2,BCC,phase2,1,318,57,261,B,6
0EC0C0B7-249D-41A2-81D7-57EB5A041EA2,BCC,phase2,2,141,10,131,B,6
0EC0C0B7-249D-41A2-81D7-57EB5A041EA2,BCC,phase2,3,100,11,89,C,10
0F06659D-10BA-4A1C-AF5E-153850DFB89D,ACC,phase2,1,893,423,470,A,3
0F06659D-10BA-4A1C-AF5E-153850DFB89D,ACC,phase2,2,761,297,464,A,3
0F06659D-10BA-4A1C-AF5E-153850DFB89D,ACC,phase2,3,111,58,53,C,10
0F19138E-B333-415D-BF30-EBBA59D62B1B,ACC,phase2,1,135,71,64,A,3
0F19138E-B333-415D-BF30-EBBA59D62B1B,ACC,phase2,2,17,6,11,A,3
0F19138E-B333-415D-BF30-EBBA59D62B1B,ACC,phase2,3,4,1,3,C,10
0F4F9BB4-CF96-4C4E-A625-1403596FC2CF,ABC,phase2,1,203,104,99,A,3
0F4F9BB4-CF96-4C4E-A625-1403596FC2CF,ABC,phase2,2,52,22,30,A,3
0F4F9BB4-CF96-4C4E-A625-1403596FC2CF,ABC,phase2,3,92,22,70,B,6
0F4F9BB4-CF96-4C4E-A625-1403596FC2CF,ABC,phase2,4,266,100,166,B,6
0F4F9BB4-CF96-4C4E-A625-1403596FC2CF,ABC,phase2,5,109,34,75,C,10
0F4F9BB4-CF96-4C4E-A625-1403596FC2CF,ABC,phase2,6,21,7,14,C,10
0F855D34-649D-40EE-855E-AC3DB2E41920,ACC,phase1,1,92,15,77,A,3
0F855D34-649D-40EE-855E-AC3DB2E41920,ACC,phase1,2,131,17,114,A,3
0F855D34-649D-40EE-855E-AC3DB2E41920,ACC,phase1,3,28,4,24,C,10
0F855D34-649D-40EE-855E-AC3DB2E41920,ACC,phase1,4,11,0,11,C,10
0F855D34-649D-40EE-855E-AC3DB2E41920,ACC,phase1,5,35,4,31,C,10
0F855D34-649D-40EE-855E-AC3DB2E41920,ACC,phase1,6,104,12,92,C,10
102CD4BF-6488-4DD7-BB7D-6D014FDCDA72,CCC,phase1,1,138,62,76,C,10
102CD4BF-6488-4DD7-BB7D-6D014FDCDA72,CCC,phase1,2,89,30,59,C,10
102CD4BF-6488-4DD7-BB7D-6D014FDCDA72,CCC,phase1,3,87,19,68,C,10
102CD4BF-6488-4DD7-BB7D-6D014FDCDA72,CCC,phase1,4,54,13,41,C,10
102CD4BF-6488-4DD7-BB7D-6D014FDCDA72,CCC,phase1,5,56,6,50,C,10
102CD4BF-6488-4DD7-BB7D-6D014FDCDA72,CCC,phase1,6,105,7,98,C,10
1057AE4C-8958-4C12-8686-DD65BD86E8D8,ABC,phase2,1,341,111,230,A,3
1057AE4C-8958-4C12-8686-DD65BD86E8D8,ABC,phase2,2,271,68,203,A,3
1057AE4C-8958-4C12-8686-DD65BD86E8D8,ABC,phase2,3,127,37,90,B,6
105FDFC5-1D38-4FC3-BAA7-808FB35D5D15,ACC,phase1,1,140,44,96,A,3
105FDFC5-1D38-4FC3-BAA7-808FB35D5D15,ACC,phase1,2,128,32,96,A,3
105FDFC5-1D38-4FC3-BAA7-808FB35D5D15,ACC,phase1,3,109,27,82,C,10
105FDFC5-1D38-4FC3-BAA7-808FB35D5D15,ACC,phase1,4,228,45,183,C,10
105FDFC5-1D38-4FC3-BAA7-808FB35D5D15,ACC,phase1,5,122,14,108,C,10
105FDFC5-1D38-4FC3-BAA7-808FB35D5D15,ACC,phase1,6,139,13,126,C,10
1090E5DB-8AFE-4390-9A11-F5FA4480EBF5,ABC,phase1,1,272,90,182,A,3
1090E5DB-8AFE-4390-9A11-F5FA4480EBF5,ABC,phase1,2,128,52,76,A,3
1090E5DB-8AFE-4390-9A11-F5FA4480EBF5,ABC,phase1,3,238,78,160,B,6
1090E5DB-8AFE-4390-9A11-F5FA4480EBF5,ABC,phase1,4,160,62,98,B,6
1090E5DB-8AFE-4390-9A11-F5FA4480EBF5,ABC,phase1,5,238,97,141,C,10
1090E5DB-8AFE-4390-9A11-F5FA4480EBF5,ABC,phase1,6,217,91,126,C,10
10BEEC19-79F8-42D5-A5EB-BE68DB9EDBB5,BCC,phase1,1,1,1,0,B,6
10C1ABD6-7A8D-4C4D-9A49-FC3932EC25FE,ACC,phase2,1,1,0,1,A,3
10D83E51-874F-4106-A783-A6FA0D82CCFF,BCC,phase1,1,206,65,141,B,6
10D83E51-874F-4106-A783-A6FA0D82CCFF,BCC,phase1,2,160,41,119,B,6
10D83E51-874F-4106-A783-A6FA0D82CCFF,BCC,phase1,3,78,23,55,C,10
10D83E51-874F-4106-A783-A6FA0D82CCFF,BCC,phase1,4,59,16,43,C,10
10D83E51-874F-4106-A783-A6FA0D82CCFF,BCC,phase1,5,1,0,1,C,10
11274C22-1027-40E0-BE8F-8A15AA96A4D8,BCC,phase1,1,3,1,2,B,6
115DFA61-6629-4103-9587-C42EE45C13DB,ACC,phase1,1,1,1,0,A,3
1165EDA9-D507-4224-B69B-C189F7962585,BCC,phase1,1,1,1,0,B,6
11CE787E-2C5E-4BCF-B40D-604A9E05D2AC,ACC,phase2,1,97,37,60,A,3
11CE787E-2C5E-4BCF-B40D-604A9E05D2AC,ACC,phase2,2,43,10,33,A,3
11CE787E-2C5E-4BCF-B40D-604A9E05D2AC,ACC,phase2,3,20,9,11,C,10
11CE787E-2C5E-4BCF-B40D-604A9E05D2AC,ACC,phase2,4,46,12,34,C,10
11CE787E-2C5E-4BCF-B40D-604A9E05D2AC,ACC,phase2,5,76,22,54,C,10
11CE787E-2C5E-4BCF-B40D-604A9E05D2AC,ACC,phase2,6,2,1,1,C,10
12971997-9D5D-4955-815C-368065098F12,ABC,phase1,1,277,91,186,A,3
12971997-9D5D-4955-815C-368065098F12,ABC,phase1,2,209,42,167,A,3
12971997-9D5D-4955-815C-368065098F12,ABC,phase1,3,191,39,152,B,6
12971997-9D5D-4955-815C-368065098F12,ABC,phase1,4,215,43,172,B,6
12971997-9D5D-4955-815C-368065098F12,ABC,phase1,5,139,43,96,C,10
12971997-9D5D-4955-815C-368065098F12,ABC,phase1,6,97,30,67,C,10
12B21EEF-2FA4-4493-8CC1-3B7326CEFB36,CCC,phase1,1,1,1,0,C,10
12EB1AF0-8A64-4C2B-A2CC-451AA2CC4519,CCC,phase1,1,1,1,0,C,10
131416B6-3A3C-4ADF-BB36-1E46A0757A22,ACC,phase1,1,1,1,0,A,3
131DDFC7-066E-44EC-9038-C652D62A3EFC,BCC,phase2,1,6,0,6,B,6
131DDFC7-066E-44EC-9038-C652D62A3EFC,BCC,phase2,2,5,0,5,B,6
131DDFC7-066E-44EC-9038-C652D62A3EFC,BCC,phase2,3,9,0,9,C,10
131DDFC7-066E-44EC-9038-C652D62A3EFC,BCC,phase2,4,7,0,7,C,10
131DDFC7-066E-44EC-9038-C652D62A3EFC,BCC,phase2,5,5,0,5,C,10
13282DA5-8B33-43CC-8DF4-C64D4A7A6AA2,BCC,phase2,1,196,31,165,B,6
13282DA5-8B33-43CC-8DF4-C64D4A7A6AA2,BCC,phase2,2,109,7,102,B,6
13282DA5-8B33-43CC-8DF4-C64D4A7A6AA2,BCC,phase2,3,39,6,33,C,10
132891EB-3094-4897-88E6-93129AD1B9E3,ABC,phase1,1,1,0,1,A,3
1370218A-1DB9-4C04-BE0C-D708837051C0,CCC,phase1,1,1,0,1,C,10
13BAD8C1-A03E-4E37-8038-C8B5C746FD71,CCC,phase2,1,19,12,7,C,10
13BAD8C1-A03E-4E37-8038-C8B5C746FD71,CCC,phase2,2,12,4,8,C,10
13F54DA7-312B-492E-A237-E8A9DFA6ECA2,CCC,phase2,1,31,6,25,C,10
13F54DA7-312B-492E-A237-E8A9DFA6ECA2,CCC,phase2,2,23,9,14,C,10
13F54DA7-312B-492E-A237-E8A9DFA6ECA2,CCC,phase2,3,24,5,19,C,10
13F54DA7-312B-492E-A237-E8A9DFA6ECA2,CCC,phase2,4,21,2,19,C,10
14727A3E-0460-4CDC-AF83-8E2D0ECB16AA,CCC,phase2,1,170,71,99,C,10
14727A3E-0460-4CDC-AF83-8E2D0ECB16AA,CCC,phase2,2,211,69,142,C,10
14727A3E-0460-4CDC-AF83-8E2D0ECB16AA,CCC,phase2,3,113,31,82,C,10
14727A3E-0460-4CDC-AF83-8E2D0ECB16AA,CCC,phase2,4,115,53,62,C,10
14727A3E-0460-4CDC-AF83-8E2D0ECB16AA,CCC,phase2,5,85,29,56,C,10
14727A3E-0460-4CDC-AF83-8E2D0ECB16AA,CCC,phase2,6,83,30,53,C,10
14864EB0-DE88-4068-B950-22A9275383FE,CCC,phase2,1,15,9,6,C,10
14864EB0-DE88-4068-B950-22A9275383FE,CCC,phase2,2,14,7,7,C,10
14864EB0-DE88-4068-B950-22A9275383FE,CCC,phase2,3,4,3,1,C,10
14A925E8-D880-46BB-85DC-4976F91A5010,CCC,phase2,1,116,22,94,C,10
14A925E8-D880-46BB-85DC-4976F91A5010,CCC,phase2,2,116,22,94,C,10
14A925E8-D880-46BB-85DC-4976F91A5010,CCC,phase2,3,110,21,89,C,10
14A925E8-D880-46BB-85DC-4976F91A5010,CCC,phase2,4,40,8,32,C,10
14A925E8-D880-46BB-85DC-4976F91A5010,CCC,phase2,5,39,8,31,C,10
14A925E8-D880-46BB-85DC-4976F91A5010,CCC,phase2,6,37,12,25,C,10
14AC0E59-50B6-467B-8DE2-165CB20E504E,BCC,phase2,1,21,3,18,B,6
14AC0E59-50B6-467B-8DE2-165CB20E504E,BCC,phase2,2,21,1,20,B,6
1501FA03-7BCE-4E4A-B60A-AA86AE04D74D,ABC,phase2,1,46,2,44,A,3
1501FA03-7BCE-4E4A-B60A-AA86AE04D74D,ABC,phase2,2,8,0,8,A,3
1506C8D9-6DF9-4CA3-92B4-493EF25385D8,ABC,phase1,1,242,83,159,A,3
1506C8D9-6DF9-4CA3-92B4-493EF25385D8,ABC,phase1,2,189,71,118,A,3
1506C8D9-6DF9-4CA3-92B4-493EF25385D8,ABC,phase1,3,194,62,132,B,6
1506C8D9-6DF9-4CA3-92B4-493EF25385D8,ABC,phase1,4,185,47,138,B,6
1506C8D9-6DF9-4CA3-92B4-493EF25385D8,ABC,phase1,5,189,64,125,C,10
1506C8D9-6DF9-4CA3-92B4-493EF25385D8,ABC,phase1,6,108,33,75,C,10
15109F39-3C0C-461B-927A-6FD5F942DA9F,ACC,phase1,1,47,19,28,A,3
15109F39-3C0C-461B-927A-6FD5F942DA9F,ACC,phase1,2,75,30,45,A,3
15109F39-3C0C-461B-927A-6FD5F942DA9F,ACC,phase1,3,112,29,83,C,10
15109F39-3C0C-461B-927A-6FD5F942DA9F,ACC,phase1,4,131,38,93,C,10
15109F39-3C0C-461B-927A-6FD5F942DA9F,ACC,phase1,5,73,13,60,C,10
15109F39-3C0C-461B-927A-6FD5F942DA9F,ACC,phase1,6,61,16,45,C,10
152F4D19-7E8A-4B4F-AB15-60ADB12BFF7E,ABC,phase2,1,1,0,1,A,3
1536F003-45AC-4433-9779-02782EEB91BE,CCC,phase1,1,97,33,64,C,10
1536F003-45AC-4433-9779-02782EEB91BE,CCC,phase1,2,96,25,71,C,10
1536F003-45AC-4433-9779-02782EEB91BE,CCC,phase1,3,132,37,95,C,10
1536F003-45AC-4433-9779-02782EEB91BE,CCC,phase1,4,157,27,130,C,10
1536F003-45AC-4433-9779-02782EEB91BE,CCC,phase1,5,107,40,67,C,10
1536F003-45AC-4433-9779-02782EEB91BE,CCC,phase1,6,32,13,19,C,10
1581F1F6-341D-4D41-901B-99654CD61CF7,BCC,phase1,1,413,144,269,B,6
1581F1F6-341D-4D41-901B-99654CD61CF7,BCC,phase1,2,264,64,200,B,6
1581F1F6-341D-4D41-901B-99654CD61CF7,BCC,phase1,3,268,83,185,C,10
1581F1F6-341D-4D41-901B-99654CD61CF7,BCC,phase1,4,207,63,144,C,10
1581F1F6-341D-4D41-901B-99654CD61CF7,BCC,phase1,5,220,59,161,C,10
1581F1F6-341D-4D41-901B-99654CD61CF7,BCC,phase1,6,331,86,245,C,10
1585AF11-FC0E-4573-A8D2-EEAE080561D7,CCC,phase1,1,1,1,0,C,10
15946FC7-508E-4FBC-8819-8D2A4AC88DC7,ABC,phase1,1,572,150,422,A,3
15946FC7-508E-4FBC-8819-8D2A4AC88DC7,ABC,phase1,2,23,13,10,A,3
15AE2C46-AD83-4DEE-AA06-F6F3985E8A9C,CCC,phase2,1,156,43,113,C,10
15AE2C46-AD83-4DEE-AA06-F6F3985E8A9C,CCC,phase2,2,129,21,108,C,10
15AE2C46-AD83-4DEE-AA06-F6F3985E8A9C,CCC,phase2,3,111,8,103,C,10
15AE2C46-AD83-4DEE-AA06-F6F3985E8A9C,CCC,phase2,4,7,0,7,C,10
160F88FC-4D8C-4737-8C1A-27DED0E88473,CCC,phase2,1,43,14,29,C,10
1646C966-6FAA-4B62-A560-3C7A3861FE8B,BCC,phase1,1,1,0,1,B,6
164C5283-F59B-482A-9377-45C71B91B698,CCC,phase2,1,95,20,75,C,10
164C5283-F59B-482A-9377-45C71B91B698,CCC,phase2,2,78,13,65,C,10
164C5283-F59B-482A-9377-45C71B91B698,CCC,phase2,3,71,24,47,C,10
164C5283-F59B-482A-9377-45C71B91B698,CCC,phase2,4,8,4,4,C,10
165823D3-6535-4BE5-80E5-EB14317E5597,ACC,phase2,1,239,35,204,A,3
165823D3-6535-4BE5-80E5-EB14317E5597,ACC,phase2,2,206,12,194,A,3
165823D3-6535-4BE5-80E5-EB14317E5597,ACC,phase2,3,54,9,45,C,10
165823D3-6535-4BE5-80E5-EB14317E5597,ACC,phase2,4,2,0,2,C,10
165823D3-6535-4BE5-80E5-EB14317E5597,ACC,phase2,5,18,1,17,C,10
165823D3-6535-4BE5-80E5-EB14317E5597,ACC,phase2,6,7,0,7,C,10
166320F5-1BEE-475F-97FC-C48F5A64374C,BCC,phase1,1,167,50,117,B,6
166320F5-1BEE-475F-97FC-C48F5A64374C,BCC,phase1,2,65,13,52,B,6
166320F5-1BEE-475F-97FC-C48F5A64374C,BCC,phase1,3,102,32,70,C,10
166320F5-1BEE-475F-97FC-C48F5A64374C,BCC,phase1,4,85,33,52,C,10
166320F5-1BEE-475F-97FC-C48F5A64374C,BCC,phase1,5,74,21,53,C,10
166320F5-1BEE-475F-97FC-C48F5A64374C,BCC,phase1,6,47,16,31,C,10
167793D1-8428-49EF-A520-0203455A9DBB,BCC,phase1,1,1,0,1,B,6
16F62DB4-B48E-4BD2-917F-9BDEE1BD28B6,ACC,phase1,1,93,21,72,A,3
16F62DB4-B48E-4BD2-917F-9BDEE1BD28B6,ACC,phase1,2,60,5,55,A,3
16F62DB4-B48E-4BD2-917F-9BDEE1BD28B6,ACC,phase1,3,56,6,50,C,10
16F62DB4-B48E-4BD2-917F-9BDEE1BD28B6,ACC,phase1,4,39,6,33,C,10
16F62DB4-B48E-4BD2-917F-9BDEE1BD28B6,ACC,phase1,5,34,1,33,C,10
16F62DB4-B48E-4BD2-917F-9BDEE1BD28B6,ACC,phase1,6,29,0,29,C,10
1756DB1D-7CF3-4E18-953B-E5F257E662BB,BCC,phase1,1,1,1,0,B,6
17605EE3-F283-4936-A8A1-04F1A0E9D491,ABC,phase1,1,51,7,44,A,3
17605EE3-F283-4936-A8A1-04F1A0E9D491,ABC,phase1,2,69,6,63,A,3
17605EE3-F283-4936-A8A1-04F1A0E9D491,ABC,phase1,3,53,9,44,B,6
17605EE3-F283-4936-A8A1-04F1A0E9D491,ABC,phase1,4,80,8,72,B,6
17605EE3-F283-4936-A8A1-04F1A0E9D491,ABC,phase1,5,48,6,42,C,10
17605EE3-F283-4936-A8A1-04F1A0E9D491,ABC,phase1,6,60,15,45,C,10
1767C955-3CE6-472E-8C88-8AC85AD876E6,BCC,phase2,1,59,4,55,B,6
1767C955-3CE6-472E-8C88-8AC85AD876E6,BCC,phase2,2,51,6,45,B,6
1767C955-3CE6-472E-8C88-8AC85AD876E6,BCC,phase2,3,51,7,44,C,10
1767C955-3CE6-472E-8C88-8AC85AD876E6,BCC,phase2,4,34,5,29,C,10
177848F8-0F76-4AE2-901D-5C4C721F2875,CCC,phase2,1,1,1,0,C,10
178D0273-B84E-4610-B64F-B9B1934F88A7,ABC,phase2,1,343,77,266,A,3
178D0273-B84E-4610-B64F-B9B1934F88A7,ABC,phase2,2,73,14,59,A,3
17CEAFC2-17AF-4258-9BD2-5E4C9B38FEA1,ACC,phase1,1,61,40,21,A,3
17CEAFC2-17AF-4258-9BD2-5E4C9B38FEA1,ACC,phase1,2,20,7,13,A,3
17CEAFC2-17AF-4258-9BD2-5E4C9B38FEA1,ACC,phase1,3,104,69,35,C,10
17CEAFC2-17AF-4258-9BD2-5E4C9B38FEA1,ACC,phase1,4,70,43,27,C,10
17CEAFC2-17AF-4258-9BD2-5E4C9B38FEA1,ACC,phase1,5,92,63,29,C,10
17CEAFC2-17AF-4258-9BD2-5E4C9B38FEA1,ACC,phase1,6,37,18,19,C,10
17D7BCB0-B4BD-4BDA-AA72-C2B041E472FC,ACC,phase2,1,313,36,277,A,3
17D7BCB0-B4BD-4BDA-AA72-C2B041E472FC,ACC,phase2,2,294,36,258,A,3
17D7BCB0-B4BD-4BDA-AA72-C2B041E472FC,ACC,phase2,3,245,67,178,C,10
17D7BCB0-B4BD-4BDA-AA72-C2B041E472FC,ACC,phase2,4,216,57,159,C,10
17D7BCB0-B4BD-4BDA-AA72-C2B041E472FC,ACC,phase2,5,134,41,93,C,10
17D7BCB0-B4BD-4BDA-AA72-C2B041E472FC,ACC,phase2,6,120,26,94,C,10
17F4739B-F2D9-420D-9842-032520017982,BCC,phase1,1,53,5,48,B,6
17F4739B-F2D9-420D-9842-032520017982,BCC,phase1,2,41,6,35,B,6
17F4739B-F2D9-420D-9842-032520017982,BCC,phase1,3,8,0,8,C,10
183D66C5-5717-479E-A2A0-2C987D19E122,BCC,phase2,1,144,31,113,B,6
183D66C5-5717-479E-A2A0-2C987D19E122,BCC,phase2,2,101,17,84,B,6
183D66C5-5717-479E-A2A0-2C987D19E122,BCC,phase2,3,77,17,60,C,10
183D66C5-5717-479E-A2A0-2C987D19E122,BCC,phase2,4,63,14,49,C,10
185411C2-42CF-4724-A818-09AA602A3506,ABC,phase2,1,116,19,97,A,3
185411C2-42CF-4724-A818-09AA602A3506,ABC,phase2,2,144,23,121,A,3
185411C2-42CF-4724-A818-09AA602A3506,ABC,phase2,3,126,33,93,B,6
185411C2-42CF-4724-A818-09AA602A3506,ABC,phase2,4,105,13,92,B,6
185411C2-42CF-4724-A818-09AA602A3506,ABC,phase2,5,48,16,32,C,10
18B23D72-B27F-4270-9A82-A7D3A587A2F3,ABC,phase2,1,30,5,25,A,3
18B23D72-B27F-4270-9A82-A7D3A587A2F3,ABC,phase2,2,26,6,20,A,3
18B23D72-B27F-4270-9A82-A7D3A587A2F3,ABC,phase2,3,48,10,38,B,6
18B23D72-B27F-4270-9A82-A7D3A587A2F3,ABC,phase2,4,6,0,6,B,6
18B708FF-DA64-402A-8540-EE14FD17E795,ABC,phase1,1,350,121,229,A,3
18B708FF-DA64-402A-8540-EE14FD17E795,ABC,phase1,2,237,90,147,A,3
18B708FF-DA64-402A-8540-EE14FD17E795,ABC,phase1,3,441,205,236,B,6
18B708FF-DA64-402A-8540-EE14FD17E795,ABC,phase1,4,411,189,222,B,6
18B708FF-DA64-402A-8540-EE14FD17E795,ABC,phase1,5,397,205,192,C,10
18B708FF-DA64-402A-8540-EE14FD17E795,ABC,phase1,6,378,194,184,C,10
190A0ABD-03E6-4345-B2BF-5F2AD7511CE3,ABC,phase1,1,23,1,22,A,3
190A0ABD-03E6-4345-B2BF-5F2AD7511CE3,ABC,phase1,2,14,4,10,A,3
190A0ABD-03E6-4345-B2BF-5F2AD7511CE3,ABC,phase1,3,21,3,18,B,6
190A0ABD-03E6-4345-B2BF-5F2AD7511CE3,ABC,phase1,4,12,1,11,B,6
190A0ABD-03E6-4345-B2BF-5F2AD7511CE3,ABC,phase1,5,17,2,15,C,10
190A0ABD-03E6-4345-B2BF-5F2AD7511CE3,ABC,phase1,6,12,4,8,C,10
190B5A06-86CA-4465-8E11-FF5A557C4103,ABC,phase2,1,7,4,3,A,3
1934DCE9-AE0A-4684-BF92-A18C40954499,ACC,phase2,1,104,17,87,A,3
1934DCE9-AE0A-4684-BF92-A18C40954499,ACC,phase2,2,97,16,81,A,3
1934DCE9-AE0A-4684-BF92-A18C40954499,ACC,phase2,3,54,14,40,C,10
1934DCE9-AE0A-4684-BF92-A18C40954499,ACC,phase2,4,27,4,23,C,10
1934DCE9-AE0A-4684-BF92-A18C40954499,ACC,phase2,5,36,16,20,C,10
1934DCE9-AE0A-4684-BF92-A18C40954499,ACC,phase2,6,13,4,9,C,10
19847835-C508-4CBA-A43E-8D2F98904F76,ABC,phase2,1,155,51,104,A,3
19847835-C508-4CBA-A43E-8D2F98904F76,ABC,phase2,2,148,23,125,A,3
19847835-C508-4CBA-A43E-8D2F98904F76,ABC,phase2,3,124,12,112,B,6
19847835-C508-4CBA-A43E-8D2F98904F76,ABC,phase2,4,118,25,93,B,6
1993C1E5-802A-4590-88CB-2BAEF845B102,ACC,phase1,1,147,9,138,A,3
1993C1E5-802A-4590-88CB-2BAEF845B102,ACC,phase1,2,82,6,76,A,3
1993C1E5-802A-4590-88CB-2BAEF845B102,ACC,phase1,3,82,24,58,C,10
1993C1E5-802A-4590-88CB-2BAEF845B102,ACC,phase1,4,2,0,2,C,10
1993C1E5-802A-4590-88CB-2BAEF845B102,ACC,phase1,5,6,2,4,C,10
199C5373-C27F-4552-B0AC-F30DB6243494,CCC,phase1,1,170,68,102,C,10
199C5373-C27F-4552-B0AC-F30DB6243494,CCC,phase1,2,146,48,98,C,10
199C5373-C27F-4552-B0AC-F30DB6243494,CCC,phase1,3,247,62,185,C,10
199C5373-C27F-4552-B0AC-F30DB6243494,CCC,phase1,4,240,84,156,C,10
199C5373-C27F-4552-B0AC-F30DB6243494,CCC,phase1,5,236,73,163,C,10
199C5373-C27F-4552-B0AC-F30DB6243494,CCC,phase1,6,207,73,134,C,10
19D034B0-9018-4D04-86D7-4F34FBD0B4FF,ACC,phase2,1,13,1,12,A,3
19D034B0-9018-4D04-86D7-4F34FBD0B4FF,ACC,phase2,2,19,0,19,A,3
19D034B0-9018-4D04-86D7-4F34FBD0B4FF,ACC,phase2,3,10,2,8,C,10
1A0D93F0-8CC2-41ED-8D15-160522A1EE0A,CCC,phase2,1,24,7,17,C,10
1A0D93F0-8CC2-41ED-8D15-160522A1EE0A,CCC,phase2,2,18,3,15,C,10
1A0D93F0-8CC2-41ED-8D15-160522A1EE0A,CCC,phase2,3,17,0,17,C,10
1A0D93F0-8CC2-41ED-8D15-160522A1EE0A,CCC,phase2,4,23,2,21,C,10
1A0D93F0-8CC2-41ED-8D15-160522A1EE0A,CCC,phase2,5,17,4,13,C,10
1A0D93F0-8CC2-41ED-8D15-160522A1EE0A,CCC,phase2,6,5,0,5,C,10
1A0E11E4-4FBE-43FA-8C1F-20531A81E4D4,ACC,phase2,1,262,54,208,A,3
1A0E11E4-4FBE-43FA-8C1F-20531A81E4D4,ACC,phase2,2,368,56,312,A,3
1A0E11E4-4FBE-43FA-8C1F-20531A81E4D4,ACC,phase2,3,197,56,141,C,10
1A287222-D8AF-4129-90EE-D99754545FB6,ABC,phase1,1,146,35,111,A,3
1A287222-D8AF-4129-90EE-D99754545FB6,ABC,phase1,2,144,19,125,A,3
1A287222-D8AF-4129-90EE-D99754545FB6,ABC,phase1,3,249,33,216,B,6
1A287222-D8AF-4129-90EE-D99754545FB6,ABC,phase1,4,15,2,13,B,6
1A2DA9B0-6662-4950-BD03-9F1A74B693D1,ABC,phase2,1,86,19,67,A,3
1A2DA9B0-6662-4950-BD03-9F1A74B693D1,ABC,phase2,2,138,26,112,A,3
1A2DA9B0-6662-4950-BD03-9F1A74B693D1,ABC,phase2,3,52,6,46,B,6
1A2DA9B0-6662-4950-BD03-9F1A74B693D1,ABC,phase2,4,79,12,67,B,6
1A2DA9B0-6662-4950-BD03-9F1A74B693D1,ABC,phase2,5,1,1,0,C,10
1A827C3A-6E83-4EA8-AE23-CB50FCD55402,ABC,phase2,1,297,96,201,A,3
1A827C3A-6E83-4EA8-AE23-CB50FCD55402,ABC,phase2,2,191,47,144,A,3
1A827C3A-6E83-4EA8-AE23-CB50FCD55402,ABC,phase2,3,90,31,59,B,6
1A827C3A-6E83-4EA8-AE23-CB50FCD55402,ABC,phase2,4,52,14,38,B,6
1A827C3A-6E83-4EA8-AE23-CB50FCD55402,ABC,phase2,5,27,5,22,C,10
1AC12066-AE7A-4C75-8837-EF62D5A8B665,CCC,phase1,1,157,81,76,C,10
1AC12066-AE7A-4C75-8837-EF62D5A8B665,CCC,phase1,2,177,62,115,C,10
1AC12066-AE7A-4C75-8837-EF62D5A8B665,CCC,phase1,3,190,46,144,C,10
1AC12066-AE7A-4C75-8837-EF62D5A8B665,CCC,phase1,4,159,36,123,C,10
1AC12066-AE7A-4C75-8837-EF62D5A8B665,CCC,phase1,5,199,55,144,C,10
1AC12066-AE7A-4C75-8837-EF62D5A8B665,CCC,phase1,6,156,40,116,C,10
1B228C6C-A67E-440F-B29E-911640274B9C,CCC,phase2,1,1,1,0,C,10
1B52D248-DC7E-416D-AF56-3CDDD2C07F0E,BCC,phase1,1,13,2,11,B,6
1B7FF1F2-FA17-428B-A151-376A23EED652,BCC,phase2,1,290,60,230,B,6
1B7FF1F2-FA17-428B-A151-376A23EED652,BCC,phase2,2,182,27,155,B,6
1B8581AE-E9C4-428E-A96B-391C3B4F6A69,CCC,phase2,1,1,0,1,C,10
1BE74253-AD6B-4807-B92E-2915FA921B1D,ABC,phase2,1,291,44,247,A,3
1BE74253-AD6B-4807-B92E-2915FA921B1D,ABC,phase2,2,79,10,69,A,3
